Name	Structure Path	Number of Atoms	Total Charge
Cm_C10Cm1F3H22N1O5P2	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1F3H22N1O5P2/coord.xyz	44	1.0
Cm_CmS3	/Users/marcelmueller/source/acqm/Cm/Cm_CmS3/coord.xyz	4	0.0
Cm_C11Cm1H29I1N6O1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C11Cm1H29I1N6O1S1/coord.xyz	50	1.0
Cm_Br1C10Cl1Cm1F3H21N6O3P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C10Cl1Cm1F3H21N6O3P1S2/coord.xyz	49	-2.0
Cm_CmNSKBr	/Users/marcelmueller/source/acqm/Cm/Cm_CmNSKBr/coord.xyz	5	1.0
Cm_C21Cm1H28N1O7P1	/Users/marcelmueller/source/acqm/Cm/Cm_C21Cm1H28N1O7P1/coord.xyz	59	-1.0
Cm_CmO1Be2	/Users/marcelmueller/source/acqm/Cm/Cm_CmO1Be2/coord.xyz	4	0.0
Cm_CmCl4	/Users/marcelmueller/source/acqm/Cm/Cm_CmCl4/coord.xyz	5	0.0
Cm_CmHKGeIMgI	/Users/marcelmueller/source/acqm/Cm/Cm_CmHKGeIMgI/coord.xyz	7	0.0
Cm_CmCl3	/Users/marcelmueller/source/acqm/Cm/Cm_CmCl3/coord.xyz	4	0.0
Cm_CmH4Li1	/Users/marcelmueller/source/acqm/Cm/Cm_CmH4Li1/coord.xyz	6	0.0
Cm_C15Cm1H22N1O5S1	/Users/marcelmueller/source/acqm/Cm/Cm_C15Cm1H22N1O5S1/coord.xyz	45	0.0
Cm_CmSiMg	/Users/marcelmueller/source/acqm/Cm/Cm_CmSiMg/coord.xyz	3	-2.0
Cm_CmH5	/Users/marcelmueller/source/acqm/Cm/Cm_CmH5/coord.xyz	6	0.0
Cm_Br1C13Cm1F3H18N2O5P1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C13Cm1F3H18N2O5P1/coord.xyz	44	0.0
Cm_CmH2	/Users/marcelmueller/source/acqm/Cm/Cm_CmH2/coord.xyz	3	0.0
Cm_C7Cm1F1H9O4	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cm1F1H9O4/coord.xyz	22	1.0
Cm_C17Cm1F4H26N3O6P2	/Users/marcelmueller/source/acqm/Cm/Cm_C17Cm1F4H26N3O6P2/coord.xyz	59	0.0
Cm_C7Cm1H17N2O3P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cm1H17N2O3P1S1/coord.xyz	32	1.0
Cm_C8Cm1H21N4O4P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_C8Cm1H21N4O4P1S2/coord.xyz	41	1.0
Cm_CmBInHSe	/Users/marcelmueller/source/acqm/Cm/Cm_CmBInHSe/coord.xyz	5	0.0
Cm_C13Cm1H15N2O4	/Users/marcelmueller/source/acqm/Cm/Cm_C13Cm1H15N2O4/coord.xyz	35	0.0
Cm_CmH3	/Users/marcelmueller/source/acqm/Cm/Cm_CmH3/coord.xyz	4	0.0
Cm_CmH4	/Users/marcelmueller/source/acqm/Cm/Cm_CmH4/coord.xyz	5	0.0
Cm_C4Cm1H11N4O4	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1H11N4O4/coord.xyz	24	0.0
Cm_C14Cm1H11N1O10S1	/Users/marcelmueller/source/acqm/Cm/Cm_C14Cm1H11N1O10S1/coord.xyz	38	-1.0
Cm_CmH2Li3	/Users/marcelmueller/source/acqm/Cm/Cm_CmH2Li3/coord.xyz	6	0.0
Cm_CmO3Be1	/Users/marcelmueller/source/acqm/Cm/Cm_CmO3Be1/coord.xyz	5	0.0
Cm_C23Cm1H21N5O4	/Users/marcelmueller/source/acqm/Cm/Cm_C23Cm1H21N5O4/coord.xyz	54	1.0
Cm_CmLiMgC	/Users/marcelmueller/source/acqm/Cm/Cm_CmLiMgC/coord.xyz	4	0.0
Cm_CmO2	/Users/marcelmueller/source/acqm/Cm/Cm_CmO2/coord.xyz	3	0.0
Cm_C9Cm1H10N6O3S2	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1H10N6O3S2/coord.xyz	31	-1.0
Cm_CmCNSI	/Users/marcelmueller/source/acqm/Cm/Cm_CmCNSI/coord.xyz	5	0.0
Cm_C1Cm1F3H6N2O4P1	/Users/marcelmueller/source/acqm/Cm/Cm_C1Cm1F3H6N2O4P1/coord.xyz	18	1.0
Cm_CmClNaK	/Users/marcelmueller/source/acqm/Cm/Cm_CmClNaK/coord.xyz	4	1.0
Cm_C9Cm1F3H10N2O9P1	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1F3H10N2O9P1/coord.xyz	35	-1.0
Cm_CmF3	/Users/marcelmueller/source/acqm/Cm/Cm_CmF3/coord.xyz	4	0.0
Cm_CmF4	/Users/marcelmueller/source/acqm/Cm/Cm_CmF4/coord.xyz	5	0.0
Cm_C12Cm1H9N3O6	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H9N3O6/coord.xyz	31	1.0
Cm_Br1C2Cm1H3N2O4	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C2Cm1H3N2O4/coord.xyz	13	-1.0
Cm_CmO4	/Users/marcelmueller/source/acqm/Cm/Cm_CmO4/coord.xyz	5	0.0
Cm_Br1Cm1H6N1O5S1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1Cm1H6N1O5S1/coord.xyz	15	-1.0
Cm_CmHBTe	/Users/marcelmueller/source/acqm/Cm/Cm_CmHBTe/coord.xyz	4	-2.0
Cm_CmH2Li2	/Users/marcelmueller/source/acqm/Cm/Cm_CmH2Li2/coord.xyz	5	0.0
Cm_C19Cm1H28I1N4O4P1	/Users/marcelmueller/source/acqm/Cm/Cm_C19Cm1H28I1N4O4P1/coord.xyz	58	1.0
Cm_C7Cm1F1H19N3O2	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cm1F1H19N3O2/coord.xyz	33	2.0
Cm_CmF5	/Users/marcelmueller/source/acqm/Cm/Cm_CmF5/coord.xyz	6	0.0
Cm_CmI1	/Users/marcelmueller/source/acqm/Cm/Cm_CmI1/coord.xyz	2	0.0
Cm_CmNaMgAlOCl	/Users/marcelmueller/source/acqm/Cm/Cm_CmNaMgAlOCl/coord.xyz	6	0.0
Cm_CmI6	/Users/marcelmueller/source/acqm/Cm/Cm_CmI6/coord.xyz	7	0.0
Cm_CmF2	/Users/marcelmueller/source/acqm/Cm/Cm_CmF2/coord.xyz	3	0.0
Cm_Cl1Cm1N3O9	/Users/marcelmueller/source/acqm/Cm/Cm_Cl1Cm1N3O9/coord.xyz	14	-1.0
Cm_CmAlSeO	/Users/marcelmueller/source/acqm/Cm/Cm_CmAlSeO/coord.xyz	4	-2.0
Cm_Br1C17Cm1H27N2O2P1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C17Cm1H27N2O2P1/coord.xyz	51	2.0
Cm_Br1C7Cm1H18N1O4P2S2	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C7Cm1H18N1O4P2S2/coord.xyz	36	-1.0
Cm_C3Cl1Cm1H3N2O1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C3Cl1Cm1H3N2O1S1/coord.xyz	12	-1.0
Cm_CmMgGeHAsBr	/Users/marcelmueller/source/acqm/Cm/Cm_CmMgGeHAsBr/coord.xyz	6	-2.0
Cm_C4Cm1H14N4O7S1	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1H14N4O7S1/coord.xyz	31	-1.0
Cm_C4Cm1F6H13N3P2	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1F6H13N3P2/coord.xyz	29	3.0
Cm_CmNPAs	/Users/marcelmueller/source/acqm/Cm/Cm_CmNPAs/coord.xyz	4	0.0
Cm_CmH3Li2	/Users/marcelmueller/source/acqm/Cm/Cm_CmH3Li2/coord.xyz	6	0.0
Cm_C4Cl1Cm1H13N1O3	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cl1Cm1H13N1O3/coord.xyz	23	2.0
Cm_CmCSiBr	/Users/marcelmueller/source/acqm/Cm/Cm_CmCSiBr/coord.xyz	4	0.0
Cm_C11Cm1H23N4O7P1	/Users/marcelmueller/source/acqm/Cm/Cm_C11Cm1H23N4O7P1/coord.xyz	47	-1.0
Cm_Br1C10Cm1H16N6O2P1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C10Cm1H16N6O2P1/coord.xyz	37	1.0
Cm_Br1C5Cm1H12N4O3P1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C5Cm1H12N4O3P1/coord.xyz	27	1.0
Cm_CmBr5	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr5/coord.xyz	6	0.0
Cm_C19Cm1H19N3O5	/Users/marcelmueller/source/acqm/Cm/Cm_C19Cm1H19N3O5/coord.xyz	47	1.0
Cm_CmBr2	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr2/coord.xyz	3	0.0
Cm_C9Cl1Cm1H21N1O6	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cl1Cm1H21N1O6/coord.xyz	39	0.0
Cm_C6Cm1H18I1N1O6P1	/Users/marcelmueller/source/acqm/Cm/Cm_C6Cm1H18I1N1O6P1/coord.xyz	34	0.0
Cm_CmO2Be1	/Users/marcelmueller/source/acqm/Cm/Cm_CmO2Be1/coord.xyz	4	0.0
Cm_C10Cm1F1H23I1N5O1	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1F1H23I1N5O1/coord.xyz	42	1.0
Cm_CmNaBSeTe	/Users/marcelmueller/source/acqm/Cm/Cm_CmNaBSeTe/coord.xyz	5	-1.0
Cm_C20Cm1H22N2O3P1	/Users/marcelmueller/source/acqm/Cm/Cm_C20Cm1H22N2O3P1/coord.xyz	49	2.0
Cm_Br1C14Cl1Cm1H17N3O3P1	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C14Cl1Cm1H17N3O3P1/coord.xyz	41	0.0
Cm_C5Cl1Cm1H15N1O4P1	/Users/marcelmueller/source/acqm/Cm/Cm_C5Cl1Cm1H15N1O4P1/coord.xyz	28	1.0
Cm_C12Cm1H15N2O4	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H15N2O4/coord.xyz	34	2.0
Cm_CmMgAs	/Users/marcelmueller/source/acqm/Cm/Cm_CmMgAs/coord.xyz	3	0.0
Cm_CmBr3	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr3/coord.xyz	4	0.0
Cm_CmBr4	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr4/coord.xyz	5	0.0
Cm_CmMgBNClI	/Users/marcelmueller/source/acqm/Cm/Cm_CmMgBNClI/coord.xyz	6	-1.0
Cm_CmCl6	/Users/marcelmueller/source/acqm/Cm/Cm_CmCl6/coord.xyz	7	0.0
Cm_C9Cm1H30I1N5O3P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1H30I1N5O3P1S1/coord.xyz	51	0.0
Cm_CmCl1	/Users/marcelmueller/source/acqm/Cm/Cm_CmCl1/coord.xyz	2	0.0
Cm_CmSBrBr	/Users/marcelmueller/source/acqm/Cm/Cm_CmSBrBr/coord.xyz	4	-1.0
Cm_CmP	/Users/marcelmueller/source/acqm/Cm/Cm_CmP/coord.xyz	2	0.0
Cm_CmBCaP	/Users/marcelmueller/source/acqm/Cm/Cm_CmBCaP/coord.xyz	4	-5.0
Cm_C10Cm1H21N1O10P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1H21N1O10P1S1/coord.xyz	45	0.0
Cm_C10Cl1Cm1H15N1O3S1	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cl1Cm1H15N1O3S1/coord.xyz	32	0.0
Cm_Br1C9Cl1Cm1H14N1O3	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C9Cl1Cm1H14N1O3/coord.xyz	30	0.0
Cm_CmK	/Users/marcelmueller/source/acqm/Cm/Cm_CmK/coord.xyz	2	0.0
Cm_CmMgBSiN	/Users/marcelmueller/source/acqm/Cm/Cm_CmMgBSiN/coord.xyz	5	0.0
Cm_CmS1	/Users/marcelmueller/source/acqm/Cm/Cm_CmS1/coord.xyz	2	0.0
Cm_C6Cm1H14N1O8P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_C6Cm1H14N1O8P1S2/coord.xyz	33	-3.0
Cm_CmH0Li3	/Users/marcelmueller/source/acqm/Cm/Cm_CmH0Li3/coord.xyz	4	0.0
Cm_C16Cm1H17N3O1	/Users/marcelmueller/source/acqm/Cm/Cm_C16Cm1H17N3O1/coord.xyz	38	3.0
Cm_C3Cm1H10N3O1	/Users/marcelmueller/source/acqm/Cm/Cm_C3Cm1H10N3O1/coord.xyz	18	2.0
Cm_C14Cm1H22N2O5	/Users/marcelmueller/source/acqm/Cm/Cm_C14Cm1H22N2O5/coord.xyz	44	1.0
Cm_C12Cm1F3H11N3O4P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1F3H11N3O4P1S1/coord.xyz	36	-1.0
Cm_C12Cm1H21N4O5S1	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H21N4O5S1/coord.xyz	44	0.0
Cm_C10Cl1Cm1H18N3O2	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cl1Cm1H18N3O2/coord.xyz	35	1.0
Cm_CmInSb	/Users/marcelmueller/source/acqm/Cm/Cm_CmInSb/coord.xyz	3	0.0
Cm_CmClI	/Users/marcelmueller/source/acqm/Cm/Cm_CmClI/coord.xyz	3	-1.0
Cm_CmBeBCSb	/Users/marcelmueller/source/acqm/Cm/Cm_CmBeBCSb/coord.xyz	5	0.0
Cm_C6Cm1H11I1O3	/Users/marcelmueller/source/acqm/Cm/Cm_C6Cm1H11I1O3/coord.xyz	22	1.0
Cm_CmBrNaAsF	/Users/marcelmueller/source/acqm/Cm/Cm_CmBrNaAsF/coord.xyz	5	-2.0
Cm_CmH1Li3	/Users/marcelmueller/source/acqm/Cm/Cm_CmH1Li3/coord.xyz	5	0.0
Cm_C12Cl1Cm1H12N3O2	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cl1Cm1H12N3O2/coord.xyz	31	-1.0
Cm_C6Cm1F1H13N2O8P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_C6Cm1F1H13N2O8P1S2/coord.xyz	34	-2.0
Cm_CmHH	/Users/marcelmueller/source/acqm/Cm/Cm_CmHH/coord.xyz	3	2.0
Cm_C12Cm1H23N2O3	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H23N2O3/coord.xyz	41	2.0
Cm_C12Cm1H21N6O4	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H21N6O4/coord.xyz	44	0.0
Cm_C15Cm1H17N5O3P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_C15Cm1H17N5O3P1S2/coord.xyz	44	0.0
Cm_C7Cm1H17N2O6P1	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cm1H17N2O6P1/coord.xyz	34	1.0
Cm_CmH1	/Users/marcelmueller/source/acqm/Cm/Cm_CmH1/coord.xyz	2	0.0
Cm_C10Cm1H21N2O8S2	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1H21N2O8S2/coord.xyz	44	-2.0
Cm_C9Cm1F1H10O4	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1F1H10O4/coord.xyz	25	2.0
Cm_CmH6	/Users/marcelmueller/source/acqm/Cm/Cm_CmH6/coord.xyz	7	0.0
Cm_C7Cl1Cm1H12I1N3O3	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cl1Cm1H12I1N3O3/coord.xyz	28	0.0
Cm_C8Cm1F3H16O3P2	/Users/marcelmueller/source/acqm/Cm/Cm_C8Cm1F3H16O3P2/coord.xyz	33	2.0
Cm_CmAlGeOCa	/Users/marcelmueller/source/acqm/Cm/Cm_CmAlGeOCa/coord.xyz	5	-2.0
Cm_CmH1Li2	/Users/marcelmueller/source/acqm/Cm/Cm_CmH1Li2/coord.xyz	4	0.0
Cm_C9Cm1H23N1O9P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1H23N1O9P1S1/coord.xyz	45	-2.0
Cm_C9Cm1H18N3O3	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1H18N3O3/coord.xyz	34	2.0
Cm_Br1C7Cm1F1H21N4O3	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C7Cm1F1H21N4O3/coord.xyz	38	0.0
Cm_C12Cm1H19I1N4O2S1	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H19I1N4O2S1/coord.xyz	40	1.0
Cm_CmHAlSbOBr	/Users/marcelmueller/source/acqm/Cm/Cm_CmHAlSbOBr/coord.xyz	6	0.0
Cm_C2Cm1F1H1N1O2	/Users/marcelmueller/source/acqm/Cm/Cm_C2Cm1F1H1N1O2/coord.xyz	8	0.0
Cm_C10Cm1H12N2O8S1	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1H12N2O8S1/coord.xyz	34	-1.0
Cm_C9Cm1H17N1O5	/Users/marcelmueller/source/acqm/Cm/Cm_C9Cm1H17N1O5/coord.xyz	33	1.0
Cm_C6Cm1H16N2O6P1S1	/Users/marcelmueller/source/acqm/Cm/Cm_C6Cm1H16N2O6P1S1/coord.xyz	33	0.0
Cm_CmI3	/Users/marcelmueller/source/acqm/Cm/Cm_CmI3/coord.xyz	4	0.0
Cm_C28Cm1H32O9	/Users/marcelmueller/source/acqm/Cm/Cm_C28Cm1H32O9/coord.xyz	70	-1.0
Cm_C8Cm1H13I1N2O6	/Users/marcelmueller/source/acqm/Cm/Cm_C8Cm1H13I1N2O6/coord.xyz	31	1.0
Cm_CmI4	/Users/marcelmueller/source/acqm/Cm/Cm_CmI4/coord.xyz	5	0.0
Cm_CmSbLiAs	/Users/marcelmueller/source/acqm/Cm/Cm_CmSbLiAs/coord.xyz	4	-1.0
Cm_CmLiBe	/Users/marcelmueller/source/acqm/Cm/Cm_CmLiBe/coord.xyz	3	0.0
Cm_Br1C4Cm1H12N2O3	/Users/marcelmueller/source/acqm/Cm/Cm_Br1C4Cm1H12N2O3/coord.xyz	23	0.0
Cm_CmO1	/Users/marcelmueller/source/acqm/Cm/Cm_CmO1/coord.xyz	2	0.0
Cm_CmI5	/Users/marcelmueller/source/acqm/Cm/Cm_CmI5/coord.xyz	6	0.0
Cm_C10Cm1H12N2O4	/Users/marcelmueller/source/acqm/Cm/Cm_C10Cm1H12N2O4/coord.xyz	29	1.0
Cm_CmF1	/Users/marcelmueller/source/acqm/Cm/Cm_CmF1/coord.xyz	2	0.0
Cm_CmF6	/Users/marcelmueller/source/acqm/Cm/Cm_CmF6/coord.xyz	7	0.0
Cm_CmI2	/Users/marcelmueller/source/acqm/Cm/Cm_CmI2/coord.xyz	3	0.0
Cm_CmSiBrHSe	/Users/marcelmueller/source/acqm/Cm/Cm_CmSiBrHSe/coord.xyz	5	-3.0
Cm_C3Cl1Cm1H7N1O3	/Users/marcelmueller/source/acqm/Cm/Cm_C3Cl1Cm1H7N1O3/coord.xyz	16	0.0
Cm_CmH2Li1	/Users/marcelmueller/source/acqm/Cm/Cm_CmH2Li1/coord.xyz	4	0.0
Cm_CmSbSb	/Users/marcelmueller/source/acqm/Cm/Cm_CmSbSb/coord.xyz	3	0.0
Cm_CmLiMg	/Users/marcelmueller/source/acqm/Cm/Cm_CmLiMg/coord.xyz	3	-2.0
Cm_CmBr1	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr1/coord.xyz	2	0.0
Cm_CmLiSbMg	/Users/marcelmueller/source/acqm/Cm/Cm_CmLiSbMg/coord.xyz	4	-2.0
Cm_CmBr6	/Users/marcelmueller/source/acqm/Cm/Cm_CmBr6/coord.xyz	7	0.0
Cm_C11Cm1H21N4O5S1	/Users/marcelmueller/source/acqm/Cm/Cm_C11Cm1H21N4O5S1/coord.xyz	43	0.0
Cm_C11Cm1H12N2O4S1	/Users/marcelmueller/source/acqm/Cm/Cm_C11Cm1H12N2O4S1/coord.xyz	31	1.0
Cm_C7Cm1H22O4P1	/Users/marcelmueller/source/acqm/Cm/Cm_C7Cm1H22O4P1/coord.xyz	35	2.0
Cm_CmH3Li1	/Users/marcelmueller/source/acqm/Cm/Cm_CmH3Li1/coord.xyz	5	0.0
Cm_CmBrMg	/Users/marcelmueller/source/acqm/Cm/Cm_CmBrMg/coord.xyz	3	1.0
Cm_C4Cm1H8N7O6S2	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1H8N7O6S2/coord.xyz	28	-4.0
Cm_CmSeTe	/Users/marcelmueller/source/acqm/Cm/Cm_CmSeTe/coord.xyz	3	1.0
Cm_CmHSiNSb	/Users/marcelmueller/source/acqm/Cm/Cm_CmHSiNSb/coord.xyz	5	-3.0
Cm_C4Cm1H13N1O11P1S2	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1H13N1O11P1S2/coord.xyz	33	-2.0
Cm_CmSbBrI	/Users/marcelmueller/source/acqm/Cm/Cm_CmSbBrI/coord.xyz	4	-2.0
Cm_C3Cm1H7N3O10S1	/Users/marcelmueller/source/acqm/Cm/Cm_C3Cm1H7N3O10S1/coord.xyz	25	-3.0
Cm_C5Cm1F6H8N4O5P2	/Users/marcelmueller/source/acqm/Cm/Cm_C5Cm1F6H8N4O5P2/coord.xyz	31	1.0
Cm_C12Cm1H15N1O4S1	/Users/marcelmueller/source/acqm/Cm/Cm_C12Cm1H15N1O4S1/coord.xyz	34	1.0
Cm_CmLiNaOK	/Users/marcelmueller/source/acqm/Cm/Cm_CmLiNaOK/coord.xyz	5	-1.0
Cm_C4Cm1F2H4N3O3	/Users/marcelmueller/source/acqm/Cm/Cm_C4Cm1F2H4N3O3/coord.xyz	17	0.0
Cm_C15Cm1H19N2O2	/Users/marcelmueller/source/acqm/Cm/Cm_C15Cm1H19N2O2/coord.xyz	39	2.0
Th_C11H12N4O8Th1	/Users/marcelmueller/source/acqm/Th/Th_C11H12N4O8Th1/coord.xyz	36	0.0
Th_C1Cl1H3N2O3S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C1Cl1H3N2O3S1Th1/coord.xyz	12	0.0
Th_ThP	/Users/marcelmueller/source/acqm/Th/Th_ThP/coord.xyz	2	3.0
Th_C7H13N1O8S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C7H13N1O8S1Th1/coord.xyz	31	0.0
Th_C15Cl1H38N4O10P3S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C15Cl1H38N4O10P3S1Th1/coord.xyz	73	-2.0
Th_ThTeP	/Users/marcelmueller/source/acqm/Th/Th_ThTeP/coord.xyz	3	0.0
Th_C19Cl1H20N3O7Th1	/Users/marcelmueller/source/acqm/Th/Th_C19Cl1H20N3O7Th1/coord.xyz	51	0.0
Th_C14H21N1O5Th1	/Users/marcelmueller/source/acqm/Th/Th_C14H21N1O5Th1/coord.xyz	42	2.0
Th_C4H18N1O3P1Th1	/Users/marcelmueller/source/acqm/Th/Th_C4H18N1O3P1Th1/coord.xyz	28	4.0
Th_C2H5N2O5S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C2H5N2O5S1Th1/coord.xyz	16	1.0
Th_ThBr1	/Users/marcelmueller/source/acqm/Th/Th_ThBr1/coord.xyz	2	0.0
Th_ThBr6	/Users/marcelmueller/source/acqm/Th/Th_ThBr6/coord.xyz	7	0.0
Th_C5F3H13N1O1P2Th1	/Users/marcelmueller/source/acqm/Th/Th_C5F3H13N1O1P2Th1/coord.xyz	26	3.0
Th_C4H4N2O9S3Th1	/Users/marcelmueller/source/acqm/Th/Th_C4H4N2O9S3Th1/coord.xyz	23	-2.0
Th_Br1C10H9I1N2O3S2Th1	/Users/marcelmueller/source/acqm/Th/Th_Br1C10H9I1N2O3S2Th1/coord.xyz	29	-1.0
Th_ThPSbSe	/Users/marcelmueller/source/acqm/Th/Th_ThPSbSe/coord.xyz	4	3.0
Th_C9F3H9N3O3P1S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C9F3H9N3O3P1S1Th1/coord.xyz	30	2.0
Th_ThO1	/Users/marcelmueller/source/acqm/Th/Th_ThO1/coord.xyz	2	0.0
Th_ThO1Be2	/Users/marcelmueller/source/acqm/Th/Th_ThO1Be2/coord.xyz	4	0.0
Th_ThNaBeClBrHNa	/Users/marcelmueller/source/acqm/Th/Th_ThNaBeClBrHNa/coord.xyz	7	1.0
Th_C8H26N6Th1	/Users/marcelmueller/source/acqm/Th/Th_C8H26N6Th1/coord.xyz	41	4.0
Th_C11Cl1H8N3Th1	/Users/marcelmueller/source/acqm/Th/Th_C11Cl1H8N3Th1/coord.xyz	24	2.0
Th_ThH4Li1	/Users/marcelmueller/source/acqm/Th/Th_ThH4Li1/coord.xyz	6	0.0
Th_ThOS	/Users/marcelmueller/source/acqm/Th/Th_ThOS/coord.xyz	3	-4.0
Th_ThI4	/Users/marcelmueller/source/acqm/Th/Th_ThI4/coord.xyz	5	0.0
Th_ThLi	/Users/marcelmueller/source/acqm/Th/Th_ThLi/coord.xyz	2	0.0
Th_ThI3	/Users/marcelmueller/source/acqm/Th/Th_ThI3/coord.xyz	4	0.0
Th_C21H29N6O4P1S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C21H29N6O4P1S1Th1/coord.xyz	63	2.0
Th_C9Cl1F3H6N5O2P1S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C9Cl1F3H6N5O2P1S1Th1/coord.xyz	29	0.0
Th_ThSrClI	/Users/marcelmueller/source/acqm/Th/Th_ThSrClI/coord.xyz	4	3.0
Th_C6H16N4Th1	/Users/marcelmueller/source/acqm/Th/Th_C6H16N4Th1/coord.xyz	27	4.0
Th_C17H34N8O4P1S2Th1	/Users/marcelmueller/source/acqm/Th/Th_C17H34N8O4P1S2Th1/coord.xyz	67	1.0
Th_C2H9N1O6Th1	/Users/marcelmueller/source/acqm/Th/Th_C2H9N1O6Th1/coord.xyz	19	2.0
Th_C5H14I1O4P1S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C5H14I1O4P1S1Th1/coord.xyz	27	0.0
Th_ThCl	/Users/marcelmueller/source/acqm/Th/Th_ThCl/coord.xyz	2	2.0
Th_ThF6	/Users/marcelmueller/source/acqm/Th/Th_ThF6/coord.xyz	7	0.0
Th_ThI2	/Users/marcelmueller/source/acqm/Th/Th_ThI2/coord.xyz	3	0.0
Th_ThI5	/Users/marcelmueller/source/acqm/Th/Th_ThI5/coord.xyz	6	0.0
Th_ThF1	/Users/marcelmueller/source/acqm/Th/Th_ThF1/coord.xyz	2	0.0
Th_ThH6	/Users/marcelmueller/source/acqm/Th/Th_ThH6/coord.xyz	7	0.0
Th_ThH1	/Users/marcelmueller/source/acqm/Th/Th_ThH1/coord.xyz	2	0.0
Th_C13H15N3O8S2Th1	/Users/marcelmueller/source/acqm/Th/Th_C13H15N3O8S2Th1/coord.xyz	42	0.0
Th_ThSnNaSe	/Users/marcelmueller/source/acqm/Th/Th_ThSnNaSe/coord.xyz	4	0.0
Th_ThO2Be1	/Users/marcelmueller/source/acqm/Th/Th_ThO2Be1/coord.xyz	4	0.0
Th_ThNaI	/Users/marcelmueller/source/acqm/Th/Th_ThNaI/coord.xyz	3	0.0
Th_ThMgSrN	/Users/marcelmueller/source/acqm/Th/Th_ThMgSrN/coord.xyz	4	0.0
Th_C3H4N3O3Th1	/Users/marcelmueller/source/acqm/Th/Th_C3H4N3O3Th1/coord.xyz	14	1.0
Th_C3F3H6N1O4P1S1Th1	/Users/marcelmueller/source/acqm/Th/Th_C3F3H6N1O4P1S1Th1/coord.xyz	20	1.0
Th_C12H22N2O4Th1	/Users/marcelmueller/source/acqm/Th/Th_C12H22N2O4Th1/coord.xyz	41	2.0
