CID,Method,Charge,Atom number,Atom type
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,-0.12974605967342856,2,1
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.037303577703085566,3,1
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,-0.11906780225146463,4,1
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,-0.20926120476439958,5,6
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,-0.3060441616483247,6,6
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.6645056884365815,7,13
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.7115707017770074,8,13
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.10854847932910555,9,15
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.3393135924011686,10,15
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.8362922636924242,11,43
mlm_C2H4Al2P2Tc1I1_5a5f9b,CEH-v2,0.10761702707154357,12,53
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.1862019260762129,1,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,0.0511596161564245,2,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.08001914840558855,3,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.01447023488536825,4,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.009638427934308691,5,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.10561507035126305,6,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.009319587293561193,7,1
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,0.24749679521967427,8,5
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.20257510289469516,9,5
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.07858953965749071,10,5
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,-0.0798060110511094,11,27
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,0.12885985516894694,12,51
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,0.18784689774266816,13,51
mlm_H7B3Co1Sb2Au1_465140,CEH-v2,0.15087188426189124,14,79
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.13198425652991053,1,1
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.37388215022657834,2,6
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.30806081382321726,3,6
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.37120633415496274,4,9
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,0.29390374920377865,5,19
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.03293156522941021,6,35
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,-0.36446826168261026,7,45
mlm_C2H1F1K1Br1Rh1Hg1_b240e9,CEH-v2,0.2886296471913361,8,80
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,0.013825715859262844,1,1
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,-0.34912092259251626,2,1
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,-0.006100628083394621,3,1
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,0.0003518382002306586,4,1
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,0.18693291142676238,5,3
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,-0.4570506898134825,6,6
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,0.3907451220397041,7,37
mlm_C1H4Li1Rb1Hg1_c3e1fa,CEH-v2,0.2204166529634505,8,80
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,0.05207198797076362,1,1
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,-0.13997618117072275,2,1
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,-0.38064956942556827,3,1
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,0.05660702576462906,4,1
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,-0.14503337476613676,5,1
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,0.07752235569723576,6,2
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,-0.312944417551978,7,5
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,0.46024693326997346,8,37
mlm_H5He1B1Rb2_6ebb9d,CEH-v2,0.3321552402117984,9,37
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,0.184201508146272,1,1
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,-0.06889867088130286,2,1
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,-0.14621868149028838,3,1
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,0.17213260819133325,4,2
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,-0.1503638531073282,5,17
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,0.0889088380541492,6,17
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,-0.012083606873807495,7,44
mlm_H3He1Cl2Ru1Au1_d9c759,CEH-v2,-0.06767814203463973,8,79
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,-0.5676906945503384,1,1
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,0.046831378936234125,2,1
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,-0.12664731253213912,3,3
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,-0.24096819403058456,4,7
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,0.4040663776698431,5,15
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,-0.22390930400804598,6,15
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,0.31628140527136306,7,30
mlm_H2N1Li1P2Zn1Ge1_6e3fee,CEH-v2,0.3920363453244527,8,32
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.24620007811538547,1,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.2535499677247254,2,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,-0.06759060710706466,3,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,-0.0622549804343846,4,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,-0.06230717450821155,5,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.15822423892167314,6,1
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.5325826838710799,7,14
mlm_H6Si1Ni1At2_b50f94,CEH-v2,-0.10287493570993678,8,28
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.7303878381051331,9,85
mlm_H6Si1Ni1At2_b50f94,CEH-v2,0.3740828918117949,10,85
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.09185655297139195,1,1
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.12192510601611306,2,1
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.10352447133261022,3,1
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.11284122637614669,4,1
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,0.4823734983535904,5,3
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,0.1502979280671094,6,5
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.12052599948597731,7,6
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,-0.012897053384656187,8,6
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,0.4073357188811587,9,31
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,0.37964047777716114,10,31
mlm_C2H4Li1B1Ga2At1_70b5e7,CEH-v2,0.14392278647458076,11,85
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.230157151755068,1,1
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.1192807598238208,2,1
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.21150498015513164,3,7
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.17454352493303826,4,9
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.36161846427578603,5,9
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.18348866391114393,6,9
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,0.43141085601699214,7,14
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,0.16500570110902002,8,43
mlm_H2N1F3Si1Tc1Te1_d17d53,CEH-v2,-0.3158230123974176,9,52
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,-0.2074290663002376,1,1
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,-0.1966375544836685,2,1
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,-0.10461413132239517,3,1
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,-0.23966035229313798,4,7
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,0.2904094442510684,5,29
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,0.41148307395262007,6,29
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,0.6280796646757059,7,55
mlm_H3N1Cu2Cs1Pb1_e73a26,CEH-v2,0.41836892152003974,8,82
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,0.037761821513075944,1,1
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,-0.4247461300947064,2,1
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,-0.23208868461481647,3,6
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,-0.10000704073118971,4,6
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,-0.4674082100791199,5,7
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,-0.2196508915240614,6,17
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,0.5614061978031668,7,38
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,0.786967550013049,8,38
mlm_C2H2N1Cl1Sr2Pt1_172899,CEH-v2,0.05776538839532197,9,78
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,-0.016660700778728277,1,1
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,-0.10317423321586539,2,1
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,-0.444445556771917,3,1
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,-0.13013407305166647,4,6
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,0.6867426529397007,5,19
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,0.6150308472526933,6,37
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,0.3263650588841176,7,73
mlm_C1H3K1Rb1Ta2_8ffa56,CEH-v2,0.0662760047421489,8,73
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.08113762348012266,1,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.09645803285067989,2,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,-0.06393043056234893,3,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,-0.1664068590504868,4,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.0890121431339358,5,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,-0.06002346981280171,6,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.07965801957574803,7,1
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.328301533053281,8,4
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.22329729492237593,9,5
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,-0.28926849087490925,10,7
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,-0.2668081117169996,11,7
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.4105911602693905,12,11
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.5027143333639236,13,32
mlm_H7N2Be1B1Na1Ge2_7eea4b,CEH-v2,0.035267204595647694,14,32
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.573005363347352,1,1
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.03735440149863245,2,1
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.11173952911720453,3,1
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.09744262131222015,4,1
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.0972619349858026,5,5
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.12226944736666012,6,5
mlm_C1H4B2Na1_a8a9cd,CEH-v2,-0.25648720448664664,7,6
mlm_C1H4B2Na1_a8a9cd,CEH-v2,0.29556050211453855,8,11
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.15103914688875564,1,1
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,-0.1945705316405193,2,1
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,-0.23052635952792877,3,1
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,-0.30714564200819283,4,1
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.0052781346500692106,5,1
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.050730864485678095,6,5
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,-0.18382685944423538,7,9
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,-0.05108156759730464,8,33
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.7036292633469046,9,40
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.7157331899899635,10,40
mlm_H5B1F1As1Zr2Sb1_a9d831,CEH-v2,0.3407403608568158,11,51
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.306251458636994,1,1
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,0.03811748983470764,2,1
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.01677294545992991,3,1
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.3375487273107609,4,1
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.3063483721993969,5,1
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,0.08760238425249955,6,3
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,0.13230889050785166,7,3
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.17219701407317145,8,6
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,0.22864859515831115,9,12
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.07890295260660551,10,15
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,-0.29547860790959246,11,15
mlm_C1H5Li2Mg1P2Po1_3c0012,CEH-v2,0.02682271844309375,12,84
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,-0.2521796059359944,1,1
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,-0.28687839729483167,2,1
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,-0.20485561663270602,3,4
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,0.16668080360994963,4,4
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,-0.39392454971961977,5,8
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,0.7042928999704823,6,41
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,0.3947759352919532,7,44
mlm_H2O1Be2Nb1Ru1Ag1_fea7a7,CEH-v1,-0.12791146928924468,8,47
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,-0.049860196198386664,1,1
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,-0.2942657400238806,2,1
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,-0.04825189612730485,3,1
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,-0.29492988615583093,4,1
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,-0.011969780859756307,5,7
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,0.5719599563234798,6,22
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,0.46666172314173204,7,51
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,0.175508558814373,8,51
mlm_H4N1Ti1Sb2Pt1_1d00de,CEH-v1,0.48514726108557416,9,78
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.20500503392946323,1,1
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.245618104034785,2,1
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.30783935925301553,3,1
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.4094471581667533,4,3
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.38603465191803593,5,3
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.4775204607843997,6,9
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,4.590888475531334,7,9
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.13766127611195134,8,10
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.8068344374485383,9,29
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,0.6903748381654844,10,29
# mlm_H3Li2F2Ne1Cu2Hg1_0fea50,CEH-v1,-9.257223795261558,11,80
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.11878400213467888,1,1
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.09948448062533988,2,1
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.11318843028268044,3,1
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.5290132968649968,4,9
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.12927724089483483,5,9
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,0.40883253332196756,6,14
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,0.25885169952456394,7,14
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.14338560033376002,8,17
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,0.5642670920478922,9,38
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,0.17924414570637903,10,79
mlm_H3F2Si2Cl1Sr1Au2_5f845d,CEH-v1,-0.27806241946451415,11,79
mlm_H3O1Mg2Ag2_627aae,CEH-v1,-0.23244498703629923,1,1
mlm_H3O1Mg2Ag2_627aae,CEH-v1,-0.09271348363544707,2,1
mlm_H3O1Mg2Ag2_627aae,CEH-v1,-0.181230452666431,3,1
mlm_H3O1Mg2Ag2_627aae,CEH-v1,-0.4476138671498535,4,8
mlm_H3O1Mg2Ag2_627aae,CEH-v1,0.44076053935501314,5,12
mlm_H3O1Mg2Ag2_627aae,CEH-v1,0.5629371163669832,6,12
mlm_H3O1Mg2Ag2_627aae,CEH-v1,0.4704297502853034,7,47
mlm_H3O1Mg2Ag2_627aae,CEH-v1,0.4798753844807553,8,47
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.05884615624538769,1,1
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.07622240167895988,2,1
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.07583837645824731,3,1
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.5251543773225336,4,8
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.5251941363352468,5,8
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,0.008625341610351,6,32
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.3123239734816076,7,34
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,-0.14230279419236092,8,34
mlm_H3O2Ge1Se2Sr1_b6381d,CEH-v1,0.70725687410398,9,38
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,0.027491576202038792,1,1
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,-0.26627950484674723,2,1
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,-0.36101234753624434,3,6
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,0.14195596662746035,4,6
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,-0.13096895219033455,5,9
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,-0.12546884046493934,6,9
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,0.532484409761423,7,37
mlm_C2H2F2Rb1Tl1_188f4b,CEH-v1,0.1817976924473253,8,81
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.07453418647455523,1,1
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.0597137649329853,2,1
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,0.11987800197458398,3,5
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.055461776244323024,4,5
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.053749312017963694,5,17
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,0.5512011942742197,6,37
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.2288650990460811,7,50
mlm_H2B2Cl1Rb1Sn2_0d0373,CEH-v1,-0.19875505753290956,8,50
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,-0.018693764665499435,1,1
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,-0.016937926408149062,2,1
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,-0.2009504541675109,3,1
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.027434555166137242,4,1
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.0536379734797946,5,1
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.10435777791700529,6,6
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,-0.4907139988539868,7,7
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,-0.5514055848110211,8,8
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.6132100911389973,9,11
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.988912696071673,10,43
mlm_C1H5N1O1Na1Tc2_2fecff,CEH-v1,0.4911486351325456,11,43
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,-0.13175724193947436,1,1
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,-0.4551226038575842,2,1
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,0.04611050603531752,3,6
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,-0.29246451482839797,4,8
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,-0.7314912906562998,5,8
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,0.06586051265661597,6,13
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,0.1610290303419061,7,36
mlm_C1H2O2Al1Kr1Ba1_3238ec,CEH-v1,0.33783560224790277,8,56
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,-0.21277042142465352,1,1
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,0.2152963591942022,2,3
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,0.2237479258370969,3,4
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,-0.24385962926610305,4,9
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,-0.11020899166341272,5,17
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,-0.14341576196549893,6,17
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,0.6805446755122798,7,20
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,-0.20656886180660694,8,83
mlm_H1Li1Be1F1Cl2Ca1Bi2_0e3412,CEH-v1,0.7972347055826874,9,83
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,-0.25614668636489957,1,1
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,-0.42421358260961584,2,1
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,-0.3135477771542452,3,1
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.04181051435991279,4,2
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,-0.4164482581667328,5,9
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,-0.43210383979604483,6,9
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.10539105877504684,7,10
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.0980314518317067,8,10
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.4289624079222556,9,19
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.4416817054311056,10,38
mlm_H3He1F2Ne2K1Sr2_96b234,CEH-v1,0.7265830057715034,11,38
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,-0.25903201748068505,1,1
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.0597327886080955,2,1
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,-0.2620167841150456,3,1
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,-0.2308132772594811,4,1
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.05457645140167178,5,1
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,-0.4755574731156045,6,9
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.06290237391498765,7,10
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.2519937413694844,8,19
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.8437460667808586,9,38
mlm_H5F1Ne1K1Sr2_5dde59,CEH-v1,0.9544681298957203,10,38
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.249640680579839,1,1
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,0.0043506742190513314,2,1
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.3167876981880935,3,6
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.27295326173147494,4,6
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.18650325830668252,5,15
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.05910541222531354,6,15
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,0.3079366284431746,7,44
mlm_C2H2P2Ru1Sb1_901c0c,CEH-v1,-0.2272969916308133,8,51
mlm_C2H4Tc1In1_513733,CEH-v1,-0.05735516660881412,1,1
mlm_C2H4Tc1In1_513733,CEH-v1,-0.27858862128549333,2,1
mlm_C2H4Tc1In1_513733,CEH-v1,0.02228977459743453,3,1
mlm_C2H4Tc1In1_513733,CEH-v1,-0.2753073513355686,4,1
mlm_C2H4Tc1In1_513733,CEH-v1,-0.22918227262804813,5,6
mlm_C2H4Tc1In1_513733,CEH-v1,-0.5845792986368696,6,6
mlm_C2H4Tc1In1_513733,CEH-v1,0.752904639649969,7,43
mlm_C2H4Tc1In1_513733,CEH-v1,0.6498182962473883,8,49
